"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000204287",0.375024877028819,7.06441184826913,0.30407951246611,0.764416467506615,0.999332765135134,-4.60096038511239
"ENSG00000140563",0.263318778211786,3.76999567742362,0.304047707972672,0.764440320618301,0.999332765135134,-4.59999613207229
"ENSG00000248152",-0.379454573433046,9.11706192862497,-0.303708036288038,0.764695086697288,0.999332765135134,-4.6025782910441
"ENSG00000112280",-0.265547762165037,3.45017333993944,-0.303318273393606,0.764987456941508,0.999332765135134,-4.60002736086333
"ENSG00000265533",0.246960960244242,4.88350250431229,0.303102916116622,0.765149017004818,0.999332765135134,-4.60008337837306
"ENSG00000143333",-0.303827928763158,5.40095920600625,-0.302789593464167,0.765384089992968,0.999332765135134,-4.60014489475037
"ENSG00000165061",0.20685963967601,5.66506140431017,0.302761474292166,0.765405187784709,0.999332765135134,-4.60030062517725
"ENSG00000242120",0.501909262916069,4.02560846560771,0.302756605852627,0.765408840590031,0.999332765135134,-4.6000271191422
"ENSG00000235292",-0.515568490766046,5.10946812500836,-0.301714426109636,0.766190921073883,0.999332765135134,-4.60025243611381
"ENSG00000206199",-0.321895840597287,10.5586464649852,-0.301320871043102,0.766486322780392,0.999332765135134,-4.60351996807818
"ENSG00000242880",0.309906471421996,7.06751964053595,0.300924870974978,0.766783596766947,0.999332765135134,-4.60121670496648
"ENSG00000133019",-0.20382287640871,7.9441653266543,-0.300439212788123,0.767148227061346,0.999332765135134,-4.6015558791537
"ENSG00000115252",-0.445959854618058,9.01587301804473,-0.30040227641609,0.767175961030443,0.999332765135134,-4.6025570845572
"ENSG00000101670",0.313819735881214,4.55283100312653,0.300162171909836,0.767356253273839,0.999332765135134,-4.60005565011569
"ENSG00000188730",-0.25544917948231,7.4157385201007,-0.300016947514647,0.767465307534943,0.999332765135134,-4.60140348667293
"ENSG00000124256",-0.242165466003332,2.03111816338076,-0.299998348662285,0.76747927444704,0.999332765135134,-4.60016312382943
"ENSG00000197430",-0.566335558650897,7.62491467660956,-0.299839304871455,0.767598712606151,0.999332765135134,-4.60169239276197
"ENSG00000188153",-0.394535870717133,9.56652352625302,-0.299732949528231,0.767678586307779,0.999332765135134,-4.60301229847291
"ENSG00000067715",-0.181411692214947,10.7151908502465,-0.29950646554096,0.767848686461992,0.999332765135134,-4.60347784532559
"ENSG00000011201",0.172348902539726,8.75999801050635,0.299052377604024,0.768189764345809,0.999332765135134,-4.60206493467424
"ENSG00000170962",0.269090867852583,4.53010142565118,0.297844742036811,0.769097088607836,0.999332765135134,-4.60003758997344
"ENSG00000204262",0.208887308405196,5.57329225724962,0.297270925880471,0.769528329836873,0.999332765135134,-4.60036199718532
"ENSG00000164089",-0.230894210529865,7.49280934930403,-0.297141156699218,0.769625866233299,0.999332765135134,-4.60115670914679
"ENSG00000143772",-0.19086201902282,10.1247876426438,-0.296534503567905,0.770081887793032,0.999332765135134,-4.6031021845548
